"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"EMCCBUS","201802","1.815","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201803","2.116","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201804","1.982","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201805","2.289","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201806","2.161","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201807","2.24","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201808","2.308","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201809","1.986","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201810","2.189","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201811","2.106","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201812","2.15","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201813","25.477","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201901","1.993","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201902","2.013","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201903","2.12","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201904","2.087","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201905","2.294","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201906","2.233","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201907","2.241","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201908","2.223","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201909","2.074","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201910","2.258","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201911","2.204","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201912","2.194","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","201913","25.934","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202001","2.477","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202002","2.274","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202003","1.982","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202004","1.405","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202005","2.028","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202006","2.338","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202007","2.332","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202008","2.307","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202009","2.288","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202010","2.197","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202011","2.256","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202012","2.295","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202013","26.182","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202101","2.038","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202102","1.915","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202103","2.409","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202104","2.275","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202105","2.572","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202106","2.52","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202107","2.593","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202108","2.516","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202109","2.377","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202110","2.626","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202111","2.496","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202112","2.476","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202113","28.812","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202201","2.232","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202202","2.099","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202203","2.471","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202204","2.341","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202205","2.513","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202206","2.522","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202207","2.439","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202208","2.597","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202209","2.309","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"EMCCBUS","202210","2.567","11","Fuel Ethanol, Excluding Denaturant, Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","194913","19.986","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195013","19.075","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195113","18.198","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195213","17.114","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195313","15.738","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195413","15.17","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195513","14.706","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195613","14.018","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195713","13.33","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195813","13.089","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195913","12.298","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196013","11.868","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196113","11.146","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196213","10.63","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196313","10.165","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196413","9.46","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196513","8.858","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196613","8.617","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196713","8.325","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196813","8.136","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196913","7.86","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197013","7.534","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197113","7.19","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197213","7.19","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197301","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197302","0.515","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197303","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197304","0.551","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197305","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197306","0.551","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197307","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197308","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197309","0.551","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197310","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197311","0.551","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197312","0.57","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197313","6.708","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197401","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197402","0.538","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197403","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197404","0.577","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197405","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197406","0.577","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197407","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197408","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197409","0.577","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197410","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197411","0.577","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197412","0.596","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197413","7.018","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197501","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197502","0.619","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197503","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197504","0.663","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197505","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197506","0.663","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197507","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197508","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197509","0.663","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197510","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197511","0.663","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197512","0.685","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197513","8.067","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197601","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197602","0.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197603","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197604","0.746","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197605","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197606","0.746","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197607","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197608","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197609","0.746","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197610","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197611","0.746","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197612","0.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197613","9.099","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197701","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197702","0.789","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197703","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197704","0.845","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197705","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197706","0.845","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197707","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197708","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197709","0.845","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197710","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197711","0.845","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197712","0.874","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197713","10.286","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197801","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197802","0.908","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197803","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197804","0.973","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197805","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197806","0.973","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197807","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197808","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197809","0.973","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197810","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197811","0.973","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197812","1.005","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197813","11.834","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197901","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197902","1.06","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197903","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197904","1.135","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197905","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197906","1.135","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197907","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197908","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197909","1.135","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197910","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197911","1.135","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197912","1.173","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197913","13.812","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198001","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198002","1.664","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198003","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198004","1.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198005","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198006","1.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198007","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198008","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198009","1.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198010","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198011","1.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198012","1.779","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198013","21","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198101","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198102","1.615","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198103","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198104","1.73","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198105","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198106","1.73","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198107","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198108","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198109","1.73","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198110","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198111","1.73","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198112","1.788","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198113","21.05","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198201","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198202","1.698","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198203","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198204","1.819","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198205","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198206","1.819","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198207","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198208","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198209","1.819","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198210","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198211","1.819","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198212","1.88","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198213","22.13","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198301","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198302","1.709","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198303","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198304","1.831","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198305","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198306","1.831","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198307","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198308","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198309","1.831","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198310","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198311","1.831","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198312","1.892","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198313","22.276","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198401","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198402","1.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198403","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198404","1.832","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198405","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198406","1.832","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198407","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198408","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198409","1.832","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198410","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198411","1.832","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198412","1.893","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198413","22.351","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198501","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198502","1.87","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198503","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198504","2.003","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198505","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198506","2.003","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198507","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198508","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198509","2.003","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198510","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198511","2.003","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198512","2.07","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198513","24.374","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198601","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198602","2.107","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198603","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198604","2.257","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198605","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198606","2.257","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198607","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198608","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198609","2.257","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198610","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198611","2.257","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198612","2.333","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198613","27.464","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198701","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198702","2.266","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198703","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198704","2.428","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198705","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198706","2.428","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198707","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
